ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
42020,Daniela Gtz,F,16.0,175.0,60.0,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42020,Daniela Gtz,F,16.0,175.0,60.0,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
42064,"Philippa Mary ""Pip"" Gould (-Lindberg, -Gower)",F,15.0,,,New Zealand,NZL,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,Bronze
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,Gold
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,Gold
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,Silver
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42065,"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,Gold
42100,Yukiko Goushi,F,17.0,174.0,56.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,
42100,Yukiko Goushi,F,17.0,174.0,56.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
42113,Ann Barbara Govednik (-Van Steinburg),F,16.0,163.0,45.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,
42115,Nastja Govejek,F,15.0,170.0,55.0,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
42223,James Edward Graeffe,M,14.0,,,Belgium,BEL,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,Speed Skating Men's 500 metres,
42223,James Edward Graeffe,M,14.0,,,Belgium,BEL,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",
42223,James Edward Graeffe,M,14.0,,,Belgium,BEL,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",
42266,"Douglas ""Doug"" Graham",M,16.0,180.0,70.0,United States Virgin Islands,ISV,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
42342,Enrique Granados Aumacellas,M,17.0,,,Spain,ESP,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,
42342,Enrique Granados Aumacellas,M,17.0,,,Spain,ESP,1952 Summer,1952,Summer,Helsinki,Swimming,"Swimming Men's 1,500 metres Freestyle",
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,
42343,Roberto Granados,M,15.0,173.0,67.0,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
42371,Silvia Odette Grandjean (-Guyonneau),F,17.0,,,Switzerland,SUI,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Mixed Pairs,
42436,Zilpha Grant (-Wheelton),F,17.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,
42436,Zilpha Grant (-Wheelton),F,17.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42437,Lindsay Grant-Stuart,F,17.0,160.0,56.0,Zimbabwe,ZIM,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Springboard,
42468,Tina Grassow,F,17.0,160.0,53.0,Germany,GER,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
42478,Sandra Grau Muxella,F,17.0,,,Andorra,AND,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,
42478,Sandra Grau Muxella,F,17.0,,,Andorra,AND,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
42478,Sandra Grau Muxella,F,17.0,,,Andorra,AND,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,
42480,Vicky Grau Muxella,F,16.0,164.0,65.0,Andorra,AND,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,
42480,Vicky Grau Muxella,F,16.0,164.0,65.0,Andorra,AND,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
42480,Vicky Grau Muxella,F,16.0,164.0,65.0,Andorra,AND,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,
42529,Helen Jewel Gray (-Johnston),F,15.0,,,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,
42540,Pauline Elizabeth Gray (-Christison),F,17.0,160.0,54.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,
42540,Pauline Elizabeth Gray (-Christison),F,17.0,160.0,54.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,
42548,Sonya Gray (-Seville),F,16.0,168.0,61.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,
42549,Susan Douglas Gray (-McGreivy),F,17.0,170.0,58.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,
42605,Anna Green,F,17.0,167.0,62.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
42635,June Margaret Green,F,13.0,167.0,69.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,
42635,June Margaret Green,F,13.0,167.0,69.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,
42670,Nancy Catherine Greene (-Raine),F,16.0,160.0,62.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,
42670,Nancy Catherine Greene (-Raine),F,16.0,160.0,62.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
42670,Nancy Catherine Greene (-Raine),F,16.0,160.0,62.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,
42725,Silvia Gregorini,F,17.0,165.0,51.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
42728,Mariza Mariana Gregorio,F,15.0,,,Mozambique,MOZ,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
42772,"Adriana Elisabeth ""Jeanne"" Grendel",F,15.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 100 metres Backstroke,
42782,Jenna Gresdal,F,15.0,170.0,56.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,
42806,Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
42806,Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42806,Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
42832,Angelika Grieser,F,17.0,167.0,59.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,
42832,Angelika Grieser,F,17.0,167.0,59.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Backstroke,
42832,Angelika Grieser,F,17.0,167.0,59.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
42835,Werner Grieshofer,M,12.0,170.0,48.0,Austria,AUT,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
42903,Anca Grigora (-Mihilescu),F,14.0,167.0,54.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Silver
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,
42905,Cristina Elena Grigora,F,14.0,156.0,44.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
42907,Andreea Florentina Grigore,F,17.0,146.0,39.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
42907,Andreea Florentina Grigore,F,17.0,146.0,39.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Bronze
42907,Andreea Florentina Grigore,F,17.0,146.0,39.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Horse Vault,
42910,Tatyana Grigorenko,F,16.0,150.0,38.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,
42957,Chantal Grimard,F,16.0,165.0,56.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42957,Chantal Grimard,F,16.0,165.0,56.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,
42957,Chantal Grimard,F,16.0,165.0,56.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,
42957,Chantal Grimard,F,16.0,165.0,56.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
42983,Flix Gustave Marie Joseph Grimonprez,M,17.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,
42995,Wendy Elizabeth Griner (-Ballantyne),F,15.0,156.0,56.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Women's Singles,
42997,Marlon Almiro Grings,M,16.0,172.0,65.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, Slalom",
42999,"Judith Brenda Grinham (-Rowley, -Roe)",F,17.0,,,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
42999,"Judith Brenda Grinham (-Rowley, -Roe)",F,17.0,,,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,Gold
43031,Anastasiya Nikolayevna Grishina,F,16.0,146.0,37.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,
43031,Anastasiya Nikolayevna Grishina,F,16.0,146.0,37.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
43031,Anastasiya Nikolayevna Grishina,F,16.0,146.0,37.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,
43031,Anastasiya Nikolayevna Grishina,F,16.0,146.0,37.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,
43031,Anastasiya Nikolayevna Grishina,F,16.0,146.0,37.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
43048,Alfred Grixti,M,17.0,167.0,63.0,Malta,MLT,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,
43068,Annemarie Groen (-Toornstra),F,16.0,,,Netherlands,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,
43068,Annemarie Groen (-Toornstra),F,16.0,,,Netherlands,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,
43083,"James David ""Jim"" Grogan",M,16.0,,,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,
43130,Nils Ragnar Johannes Grnvall,M,17.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Foil, Individual",
43136,Chantal Groot,F,17.0,175.0,62.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
43136,Chantal Groot,F,17.0,175.0,62.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
43136,Chantal Groot,F,17.0,175.0,62.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
43141,Grard Gropaiz,M,17.0,183.0,66.0,France,FRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,
43141,Grard Gropaiz,M,17.0,183.0,66.0,France,FRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
43149,Manuela Gro (-Leupold),F,15.0,162.0,51.0,East Germany-1,GDR,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,Bronze
43157,Audrey Grosclaude,F,15.0,161.0,38.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Silver
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
43165,Yelena Nikolayevna Grosheva (-Barakatt),F,17.0,153.0,41.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
43177,"Edwin T. ""Ed"" Gross",M,15.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Tumbling,Silver
43218,Gisela Grothaus,F,17.0,164.0,58.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
43235,Bertil Martinius Grov,M,17.0,189.0,77.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Individual,
43248,Anca Groza (-Miclaus),F,16.0,,,Romania,ROU,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Butterfly,
43249,Dusan Grozaj,M,17.0,179.0,71.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",
43250,Maja Grozdani,F,15.0,,,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Gold
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
43253,Svetlana Khristoforovna Grozdova (-Mikhalitseva),F,17.0,156.0,41.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
43296,Valerie Gruest Slowing,F,17.0,172.0,63.0,Guatemala,GUA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
43296,Valerie Gruest Slowing,F,17.0,172.0,63.0,Guatemala,GUA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,
43338,"Martina Grunert (-Koch, -Abresch)",F,15.0,162.0,57.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,
43338,"Martina Grunert (-Koch, -Abresch)",F,15.0,162.0,57.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,
43338,"Martina Grunert (-Koch, -Abresch)",F,15.0,162.0,57.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
43338,"Martina Grunert (-Koch, -Abresch)",F,15.0,162.0,57.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
43370,Veronica Grymonprez,F,16.0,165.0,59.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,
43370,Veronica Grymonprez,F,16.0,165.0,59.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,
43370,Veronica Grymonprez,F,16.0,165.0,59.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,
43370,Veronica Grymonprez,F,16.0,165.0,59.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
43370,Veronica Grymonprez,F,16.0,165.0,59.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,
43384,Magdalena Maria Grzybowska,F,17.0,184.0,66.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Singles,
43384,Magdalena Maria Grzybowska,F,17.0,184.0,66.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,
43393,Sverre Grner,M,17.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
43417,Gu Hyo-Jin,F,15.0,158.0,53.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,
43417,Gu Hyo-Jin,F,15.0,158.0,53.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
43419,Gu Ja-Cheong,M,17.0,173.0,68.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Archery,Archery Men's Individual,
43434,Gu Yasha,F,17.0,165.0,60.0,China,CHN,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,
43468,Marcello Guarducci,M,16.0,185.0,72.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
43485,Chelsea Lea Gubecka,F,17.0,162.0,62.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,
43528,Antoinette Joyce Guedia Mouafo,F,12.0,170.0,55.0,Cameroon,CMR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,
43528,Antoinette Joyce Guedia Mouafo,F,16.0,170.0,55.0,Cameroon,CMR,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,
43543,German Guenard Soltero,M,17.0,176.0,66.0,Puerto Rico,PUR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,
43543,German Guenard Soltero,M,17.0,176.0,66.0,Puerto Rico,PUR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 400 metres Relay,
43545,Danielle Guneau (-Mnard),F,17.0,164.0,59.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 100 metres,
43545,Danielle Guneau (-Mnard),F,17.0,164.0,59.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,
43549,Olfa Guenni,F,16.0,165.0,52.0,Tunisia,TUN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Singles,
43549,Olfa Guenni,F,16.0,165.0,52.0,Tunisia,TUN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Doubles,
43567,Audrey Gurit,F,16.0,177.0,61.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Breaststroke,
43567,Audrey Gurit,F,16.0,177.0,61.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Breaststroke,
43567,Audrey Gurit,F,16.0,177.0,61.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
